t,dx_px,dy_px,angle_x,angle_y,valid,spot_id,spot_score,height,roll_deg,pitch_deg,yaw_deg,rollspeed,pitchspeed,yawspeed,vn,ve,v_fwd,v_right,x,y,disp_n,disp_e
59.251,-77.0,-141.0,-0.13249444961547852,0.07389795780181885,1,1,127,0.970,-0.96,-6.17,-90.91,0.0603,0.1104,0.1049,0.0351,-0.0150,0.0144,0.0353,-1.4310,-0.4704,-0.2364,-0.1025
59.301,-75.0,-151.0,-0.14186441898345947,0.07203372567892075,1,1,127,1.000,-0.84,-5.78,-90.65,0.0417,0.1389,0.0751,0.0351,-0.0150,0.0146,0.0353,-1.4310,-0.4704,-0.2364,-0.1025
59.350,-73.0,-164.0,-0.15404288470745087,0.07018816471099854,1,1,127,1.000,-0.79,-5.40,-90.46,0.0150,0.1316,0.0576,0.0353,-0.0131,0.0128,0.0354,-1.4292,-0.4720,-0.2346,-0.1042
59.401,-73.0,-164.0,-0.15404288470745087,0.07018816471099854,1,1,127,0.950,-0.86,-5.14,-90.32,-0.0491,0.0473,0.0465,0.0346,-0.0062,0.0060,0.0346,-1.4282,-0.4723,-0.2336,-0.1044
59.451,-74.0,-173.0,-0.1624852567911148,0.07120548188686371,1,1,127,0.970,-1.02,-5.05,-90.19,-0.0523,-0.0008,0.0479,0.0355,-0.0015,0.0014,0.0355,-1.4266,-0.4725,-0.2320,-0.1046
59.501,-77.0,-177.0,-0.16625405848026276,0.07411801069974899,1,1,127,0.970,-1.19,-5.13,-90.06,-0.0474,-0.0365,0.0408,0.0348,0.0041,-0.0041,0.0348,-1.4256,-0.4730,-0.2310,-0.1051
59.551,-80.0,-176.0,-0.16533757746219635,0.07699724286794662,1,1,127,0.970,-1.28,-5.29,-89.93,-0.0119,-0.0670,0.0358,0.0282,0.0091,-0.0090,0.0282,-1.4252,-0.4728,-0.2306,-0.1049
59.601,-80.0,-175.0,-0.1644001603126526,0.07699017971754074,1,1,127,0.960,-1.24,-5.40,-89.83,0.0416,-0.0167,0.0254,0.0282,0.0091,-0.0090,0.0282,-1.4252,-0.4728,-0.2306,-0.1049
59.651,-78.0,-172.0,-0.16157416999340057,0.07504591345787048,1,1,127,0.960,-1.12,-5.40,-89.79,0.0545,0.0323,-0.0005,0.0246,0.0102,-0.0101,0.0246,-1.4255,-0.4767,-0.2309,-0.1088
59.701,-78.0,-172.0,-0.16157416999340057,0.07504591345787048,1,1,127,0.950,-0.95,-5.26,-89.83,0.0430,0.0642,-0.0273,0.0215,0.0101,-0.0101,0.0215,-1.4256,-0.4792,-0.2310,-0.1113
59.750,-75.0,-177.0,-0.1662406027317047,0.0721937045454979,1,1,127,0.970,-0.85,-5.04,-89.93,0.0384,0.0902,-0.0405,0.0194,0.0139,-0.0139,0.0195,-1.4258,-0.4817,-0.2313,-0.1138
59.801,-72.0,-188.0,-0.176526740193367,0.06938005983829498,1,1,64,0.970,-0.89,-4.82,-90.03,-0.0447,0.0615,-0.0374,0.0220,0.0201,-0.0201,0.0220,-1.4259,-0.4838,-0.2313,-0.1159
59.851,-75.0,-191.0,-0.1793578565120697,0.0722912922501564,1,1,127,0.970,-1.02,-4.67,-90.12,-0.0693,0.0369,-0.0206,0.0246,0.0250,-0.0251,0.0246,-1.4254,-0.4851,-0.2308,-0.1172
59.901,-74.0,-196.0,-0.18403379619121552,0.0713641494512558,1,1,127,0.940,-1.17,-4.66,-90.17,-0.0444,-0.0199,-0.0227,0.0246,0.0250,-0.0251,0.0245,-1.4254,-0.4851,-0.2308,-0.1172
59.951,-83.0,-189.0,-0.17754431068897247,0.07998263090848923,1,1,127,0.940,-1.28,-4.76,-90.19,-0.0339,-0.0609,-0.0095,0.0200,0.0394,-0.0394,0.0199,-1.4259,-0.4860,-0.2313,-0.1182
60.001,-83.0,-189.0,-0.17754431068897247,0.07998263090848923,1,1,127,0.940,-1.27,-4.96,-90.20,0.0342,-0.0478,-0.0066,0.0168,0.0423,-0.0424,0.0167,-1.4271,-0.4857,-0.2325,-0.1178
60.050,-80.0,-186.0,-0.1747099608182907,0.07707030326128006,1,1,127,0.960,-1.15,-5.13,-90.24,0.0534,-0.0670,-0.0267,0.0134,0.0441,-0.0442,0.0132,-1.4285,-0.4855,-0.2339,-0.1176
60.101,-74.0,-183.0,-0.17185616493225098,0.07127180695533752,1,1,127,0.960,-0.98,-5.26,-90.33,0.0651,-0.0103,-0.0422,0.0121,0.0427,-0.0428,0.0119,-1.4294,-0.4853,-0.2348,-0.1174
60.151,-74.0,-183.0,-0.17185616493225098,0.07127180695533752,1,1,127,0.960,-0.85,-5.30,-90.48,0.0080,-0.0044,-0.0493,0.0195,0.0423,-0.0424,0.0191,-1.4296,-0.4855,-0.2350,-0.1176
60.201,-75.0,-176.0,-0.16530343890190125,0.07218704372644424,1,1,127,0.960,-0.84,-5.27,-90.61,-0.0172,0.0290,-0.0466,0.0194,0.0393,-0.0395,0.0190,-1.4295,-0.4861,-0.2349,-0.1182
60.250,-79.0,-173.0,-0.16251838207244873,0.076014444231987,1,1,127,0.960,-0.96,-5.23,-90.71,-0.0520,0.0238,-0.0271,0.0218,0.0417,-0.0419,0.0213,-1.4291,-0.4863,-0.2345,-0.1184
60.301,-79.0,-173.0,-0.16251838207244873,0.076014444231987,1,1,127,0.970,-1.11,-5.19,-90.75,-0.0515,-0.0008,-0.0099,0.0212,0.0425,-0.0428,0.0207,-1.4286,-0.4860,-0.2340,-0.1182
60.351,-82.0,-171.0,-0.1606641262769699,0.07888545095920563,1,1,127,0.940,-1.22,-5.21,-90.75,-0.0144,-0.0209,-0.0015,0.0210,0.0442,-0.0445,0.0204,-1.4283,-0.4857,-0.2337,-0.1179
60.401,-85.0,-178.0,-0.16724912822246552,0.08182217925786972,1,1,127,0.940,-1.23,-5.29,-90.73,0.0124,-0.0404,-0.0013,0.0189,0.0436,-0.0438,0.0184,-1.4286,-0.4852,-0.2340,-0.1173
60.450,-81.0,-174.0,-0.16346976161003113,0.07794497162103653,1,1,127,0.940,-1.12,-5.44,-90.74,0.0575,-0.0631,-0.0263,0.0156,0.0428,-0.0430,0.0151,-1.4293,-0.4846,-0.2347,-0.1167
60.501,-80.0,-164.0,-0.15408673882484436,0.07691535353660583,1,1,127,0.930,-0.97,-5.61,-90.79,0.0438,-0.0641,-0.0340,0.0156,0.0428,-0.0431,0.0150,-1.4293,-0.4846,-0.2347,-0.1167
60.550,-78.0,-158.0,-0.14844727516174316,0.07495573908090591,1,1,127,0.930,-0.85,-5.78,-90.90,0.0143,-0.0526,-0.0377,0.0180,0.0398,-0.0400,0.0174,-1.4299,-0.4836,-0.2353,-0.1157
60.601,-78.0,-158.0,-0.14844727516174316,0.07495573908090591,1,1,127,0.950,-0.81,-5.87,-91.02,-0.0104,-0.0329,-0.0531,0.0172,0.0365,-0.0368,0.0165,-1.4297,-0.4834,-0.2351,-0.1156
60.651,-76.0,-151.0,-0.14187008142471313,0.07299373298883438,1,1,127,0.970,-0.90,-5.89,-91.13,-0.0362,0.0109,-0.0437,0.0223,0.0328,-0.0332,0.0216,-1.4292,-0.4835,-0.2346,-0.1156
60.701,-80.0,-158.0,-0.14845974743366241,0.07687674462795258,1,1,127,0.970,-1.05,-5.85,-91.19,-0.0808,0.0138,-0.0074,0.0236,0.0308,-0.0313,0.0230,-1.4290,-0.4832,-0.2344,-0.1153
60.751,-81.0,-156.0,-0.14659011363983154,0.07782452553510666,1,1,127,0.970,-1.18,-5.78,-91.22,-0.0276,0.0242,-0.0106,0.0180,0.0281,-0.0284,0.0174,-1.4290,-0.4832,-0.2344,-0.1154
60.800,-88.0,-156.0,-0.1466362476348877,0.08454623073339462,1,1,127,0.960,-1.23,-5.75,-91.23,0.0093,-0.0000,-0.0121,0.0180,0.0281,-0.0285,0.0174,-1.4290,-0.4832,-0.2344,-0.1154
60.850,-87.0,-159.0,-0.1494441032409668,0.0836065486073494,1,1,127,0.960,-1.15,-5.77,-91.26,0.0326,-0.0257,-0.0223,0.0159,0.0270,-0.0273,0.0153,-1.4298,-0.4836,-0.2352,-0.1157
60.900,-87.0,-159.0,-0.1494441032409668,0.0836065486073494,1,1,127,0.950,-1.02,-5.87,-91.35,0.0497,-0.0242,-0.0439,0.0161,0.0257,-0.0260,0.0155,-1.4305,-0.4836,-0.2359,-0.1157
60.950,-85.0,-149.0,-0.14004793763160706,0.08162041008472443,1,1,127,0.960,-0.90,-6.00,-91.49,0.0123,-0.0577,-0.0603,0.0180,0.0277,-0.0282,0.0173,-1.4307,-0.4834,-0.2361,-0.1156
61.001,-83.0,-149.0,-0.1400354653596878,0.07970099151134491,1,1,127,0.960,-0.85,-6.12,-91.67,-0.0112,-0.0380,-0.0661,0.0163,0.0252,-0.0257,0.0156,-1.4305,-0.4834,-0.2359,-0.1155
61.051,-85.0,-144.0,-0.13535566627979279,0.08158949762582779,1,1,127,0.960,-0.94,-6.21,-91.84,-0.0268,-0.0064,-0.0654,0.0192,0.0234,-0.0240,0.0185,-1.4299,-0.4835,-0.2353,-0.1157
61.101,-89.0,-145.0,-0.1363193541765213,0.08543305844068527,1,1,127,0.970,-1.09,-6.22,-91.98,-0.0696,0.0043,-0.0387,0.0192,0.0234,-0.0240,0.0184,-1.4299,-0.4835,-0.2353,-0.1157
61.151,-93.0,-147.0,-0.13822342455387115,0.08928371965885162,1,1,127,0.970,-1.20,-6.17,-92.07,-0.0507,0.0254,-0.0230,0.0176,0.0210,-0.0217,0.0169,-1.4289,-0.4838,-0.2344,-0.1160
61.201,-94.0,-143.0,-0.13447462022304535,0.09021598845720291,1,1,127,0.940,-1.29,-6.08,-92.15,0.0008,0.0383,-0.0313,0.0167,0.0204,-0.0210,0.0160,-1.4289,-0.4834,-0.2343,-0.1155
61.250,-94.0,-143.0,-0.13447462022304535,0.09021598845720291,1,1,127,0.970,-1.27,-6.03,-92.21,0.0174,0.0062,-0.0341,0.0179,0.0226,-0.0233,0.0170,-1.4291,-0.4820,-0.2345,-0.1141
61.301,-97.0,-144.0,-0.13543424010276794,0.09310007840394974,1,1,127,0.970,-1.15,-5.99,-92.33,0.0392,-0.0129,-0.0497,0.0151,0.0226,-0.0232,0.0141,-1.4292,-0.4801,-0.2346,-0.1122
61.351,-96.0,-144.0,-0.13542726635932922,0.09214096516370773,1,1,127,0.970,-1.04,-6.04,-92.53,0.0315,-0.0047,-0.0687,0.0158,0.0254,-0.0261,0.0147,-1.4291,-0.4778,-0.2345,-0.1099
61.401,-95.0,-142.0,-0.13354235887527466,0.0911683514714241,1,1,127,0.970,-1.01,-6.13,-92.73,-0.0285,-0.0361,-0.0741,0.0158,0.0254,-0.0262,0.0146,-1.4291,-0.4778,-0.2345,-0.1099
61.450,-99.0,-142.0,-0.13356994092464447,0.09500417113304138,1,1,127,0.970,-1.06,-6.22,-92.97,-0.0507,-0.0344,-0.0771,0.0178,0.0277,-0.0286,0.0163,-1.4284,-0.4744,-0.2338,-0.1065
61.501,-99.0,-142.0,-0.13356994092464447,0.09500417113304138,1,1,127,0.970,-1.19,-6.28,-93.17,-0.0457,-0.0025,-0.0770,0.0210,0.0274,-0.0285,0.0195,-1.4275,-0.4730,-0.2330,-0.1051
61.551,-105.0,-133.0,-0.12515641748905182,0.10069278627634048,1,1,127,0.960,-1.34,-6.29,-93.33,-0.0367,0.0095,-0.0603,0.0223,0.0260,-0.0273,0.0207,-1.4266,-0.4722,-0.2320,-0.1043
61.601,-107.0,-136.0,-0.12799011170864105,0.10263045132160187,1,1,127,0.960,-1.42,-6.23,-93.49,-0.0246,0.0234,-0.0468,0.0224,0.0239,-0.0252,0.0209,-1.4257,-0.4713,-0.2311,-0.1034
61.651,-117.0,-134.0,-0.12618575990200043,0.11219676584005356,1,1,127,0.960,-1.40,-6.14,-93.64,0.0141,0.0378,-0.0493,0.0201,0.0240,-0.0252,0.0186,-1.4252,-0.4705,-0.2306,-0.1027
61.701,-113.0,-139.0,-0.1308555155992508,0.10840305685997009,1,1,127,0.970,-1.31,-6.07,-93.80,0.0293,0.0299,-0.0613,0.0201,0.0240,-0.0253,0.0185,-1.4252,-0.4705,-0.2306,-0.1027
61.750,-112.0,-143.0,-0.13460755348205566,0.10747606307268143,1,1,127,0.970,-1.20,-6.05,-94.01,0.0160,-0.0074,-0.0771,0.0177,0.0259,-0.0271,0.0159,-1.4255,-0.4690,-0.2309,-0.1011
61.800,-111.0,-136.0,-0.12801985442638397,0.10646352916955948,1,1,127,0.960,-1.14,-6.08,-94.26,-0.0008,-0.0194,-0.0997,0.0191,0.0264,-0.0277,0.0171,-1.4252,-0.4679,-0.2306,-0.1000
61.850,-111.0,-136.0,-0.12801985442638397,0.10646352916955948,1,1,127,0.950,-1.18,-6.16,-94.53,-0.0282,-0.0291,-0.1063,0.0213,0.0283,-0.0299,0.0190,-1.4246,-0.4667,-0.2300,-0.0989
61.901,-116.0,-136.0,-0.12805862724781036,0.11125434190034866,1,1,127,0.950,-1.31,-6.25,-94.79,-0.0660,-0.0328,-0.0951,0.0222,0.0288,-0.0305,0.0197,-1.4239,-0.4657,-0.2293,-0.0979
61.951,-123.0,-130.0,-0.12247085571289062,0.11791177839040756,1,1,127,0.950,-1.45,-6.31,-95.03,-0.0593,-0.0262,-0.0823,0.0200,0.0275,-0.0292,0.0175,-1.4235,-0.4649,-0.2289,-0.0971
62.001,-127.0,-128.0,-0.12062123417854309,0.12172545492649078,1,1,127,0.960,-1.55,-6.34,-95.27,-0.0201,0.0158,-0.0791,0.0200,0.0275,-0.0292,0.0174,-1.4235,-0.4649,-0.2289,-0.0971
62.050,-131.0,-123.0,-0.11594679951667786,0.1255137175321579,1,1,127,0.960,-1.55,-6.32,-95.53,0.0133,0.0309,-0.0947,0.0185,0.0267,-0.0284,0.0159,-1.4233,-0.4640,-0.2287,-0.0962
62.101,-134.0,-124.0,-0.11691327393054962,0.12839241325855255,1,1,127,0.970,-1.45,-6.28,-95.84,0.0193,0.0164,-0.1016,0.0163,0.0277,-0.0292,0.0134,-1.4228,-0.4636,-0.2283,-0.0957
62.150,-134.0,-124.0,-0.11691327393054962,0.12839241325855255,1,1,127,0.970,-1.33,-6.24,-96.18,0.0160,0.0105,-0.1313,0.0155,0.0268,-0.0283,0.0125,-1.4226,-0.4633,-0.2280,-0.0955
62.200,-131.0,-129.0,-0.12159602344036102,0.12556277215480804,1,1,127,0.970,-1.24,-6.24,-96.62,-0.0032,0.0052,-0.1524,0.0178,0.0270,-0.0289,0.0146,-1.4218,-0.4633,-0.2272,-0.0954
62.251,-134.0,-125.0,-0.11785505712032318,0.12840068340301514,1,1,127,0.970,-1.28,-6.29,-96.98,-0.0462,-0.0106,-0.1455,0.0215,0.0271,-0.0295,0.0181,-1.4201,-0.4632,-0.2255,-0.0953
62.301,-139.0,-123.0,-0.11601393669843674,0.13316787779331207,1,1,127,0.970,-1.41,-6.39,-97.38,-0.0731,-0.0396,-0.1274,0.0215,0.0271,-0.0296,0.0179,-1.4201,-0.4632,-0.2255,-0.0953
62.350,-146.0,-120.0,-0.11324801295995712,0.13983745872974396,1,1,127,0.950,-1.55,-6.48,-97.67,-0.0626,-0.0473,-0.1067,0.0223,0.0271,-0.0299,0.0185,-1.4165,-0.4626,-0.2219,-0.0948
62.401,-146.0,-120.0,-0.11324801295995712,0.13983745872974396,1,1,127,0.950,-1.66,-6.57,-97.96,-0.0300,-0.0228,-0.1019,0.0214,0.0250,-0.0277,0.0177,-1.4151,-0.4624,-0.2205,-0.0945
62.450,-151.0,-115.0,-0.10857732594013214,0.14457455277442932,1,1,127,0.960,-1.69,-6.62,-98.26,0.0163,0.0008,-0.1142,0.0189,0.0250,-0.0274,0.0151,-1.4142,-0.4618,-0.2196,-0.0939
62.501,-151.0,-114.0,-0.10763408243656158,0.14456599950790405,1,1,127,0.960,-1.62,-6.63,-98.58,0.0346,0.0083,-0.1210,0.0194,0.0241,-0.0267,0.0156,-1.4135,-0.4612,-0.2189,-0.0933
62.551,-154.0,-109.0,-0.1029428169131279,0.1473907232284546,1,1,127,0.960,-1.50,-6.61,-98.99,0.0180,-0.0026,-0.1238,0.0202,0.0246,-0.0274,0.0161,-1.4126,-0.4607,-0.2180,-0.0928
62.601,-156.0,-105.0,-0.09918475896120071,0.1492684930562973,1,1,127,0.960,-1.42,-6.59,-99.36,0.0015,-0.0117,-0.1228,0.0202,0.0246,-0.0275,0.0159,-1.4126,-0.4607,-0.2180,-0.0928
62.651,-158.0,-108.0,-0.10203351080417633,0.1512036919593811,1,1,127,0.970,-1.43,-6.61,-99.79,-0.0197,-0.0097,-0.1253,0.0226,0.0230,-0.0265,0.0184,-1.4109,-0.4597,-0.2163,-0.0918
62.701,-158.0,-108.0,-0.10203351080417633,0.1512036919593811,1,1,127,0.970,-1.52,-6.66,-100.18,-0.0424,-0.0190,-0.1180,0.0245,0.0224,-0.0264,0.0201,-1.4098,-0.4591,-0.2153,-0.0912
62.751,-163.0,-106.0,-0.10018893331289291,0.155962273478508,1,1,127,0.970,-1.66,-6.75,-100.55,-0.0507,-0.0269,-0.1037,0.0260,0.0221,-0.0265,0.0215,-1.4086,-0.4586,-0.2140,-0.0907
62.801,-171.0,-100.0,-0.09459041804075241,0.16354887187480927,1,1,127,0.970,-1.77,-6.84,-100.88,-0.0433,-0.0365,-0.0657,0.0260,0.0221,-0.0266,0.0214,-1.4086,-0.4586,-0.2140,-0.0907
62.851,-174.0,-96.0,-0.09083481878042221,0.16637827455997467,1,1,127,0.970,-1.79,-6.91,-101.20,-0.0054,-0.0409,-0.0733,0.0220,0.0209,-0.0247,0.0175,-1.4071,-0.4579,-0.2125,-0.0901
62.900,-176.0,-94.0,-0.08896052092313766,0.16826994717121124,1,1,127,0.970,-1.73,-6.96,-101.57,0.0186,-0.0265,-0.0898,0.0220,0.0209,-0.0248,0.0173,-1.4071,-0.4579,-0.2125,-0.0901
62.950,-178.0,-86.0,-0.0814092680811882,0.17011453211307526,1,1,127,0.970,-1.63,-6.97,-101.98,0.0314,0.0016,-0.1177,0.0184,0.0144,-0.0179,0.0150,-1.4080,-0.4577,-0.2134,-0.0898
63.001,-178.0,-86.0,-0.0814092680811882,0.17011453211307526,1,1,127,0.950,-1.56,-6.98,-102.44,0.0196,-0.0044,-0.1267,0.0168,0.0144,-0.0177,0.0133,-1.4091,-0.4580,-0.2145,-0.0902
63.051,-178.0,-88.0,-0.08330147713422775,0.17012985050678253,1,1,127,0.960,-1.56,-6.99,-102.91,-0.0173,-0.0170,-0.1062,0.0210,0.0146,-0.0189,0.0173,-1.4089,-0.4567,-0.2143,-0.0888
63.101,-182.0,-85.0,-0.08049461245536804,0.17392081022262573,1,1,127,0.960,-1.65,-7.00,-103.37,-0.0436,-0.0252,-0.0872,0.0227,0.0165,-0.0213,0.0183,-1.4079,-0.4545,-0.2133,-0.0866
63.151,-189.0,-81.0,-0.07676266133785248,0.18056266009807587,1,1,127,0.960,-1.79,-7.02,-103.78,-0.0505,-0.0489,-0.0608,0.0245,0.0163,-0.0217,0.0199,-1.4069,-0.4526,-0.2124,-0.0847
63.201,-196.0,-80.0,-0.07587116211652756,0.18722499907016754,1,1,127,0.980,-1.91,-7.04,-104.15,-0.0326,-0.0464,-0.0598,0.0230,0.0170,-0.0221,0.0182,-1.4060,-0.4507,-0.2114,-0.0829
63.251,-201.0,-76.0,-0.07211834192276001,0.19195720553398132,1,1,127,0.980,-1.96,-7.07,-104.50,-0.0048,-0.0248,-0.0892,0.0212,0.0158,-0.0206,0.0165,-1.4054,-0.4491,-0.2108,-0.0813
63.300,-201.0,-76.0,-0.07211834192276001,0.19195720553398132,1,1,127,0.970,-1.93,-7.09,-104.87,0.0158,0.0032,-0.1237,0.0208,0.0131,-0.0180,0.0167,-1.4045,-0.4476,-0.2099,-0.0797
63.350,-203.0,-77.0,-0.0730830505490303,0.19386962056159973,1,1,127,0.970,-1.84,-7.11,-105.28,0.0214,0.0199,-0.1549,0.0204,0.0115,-0.0165,0.0166,-1.4038,-0.4464,-0.2092,-0.0785
63.401,-205.0,-72.0,-0.06835447251796722,0.19573652744293213,1,1,127,0.970,-1.77,-7.13,-105.73,-0.0188,0.0236,-0.1658,0.0204,0.0115,-0.0166,0.0165,-1.4038,-0.4464,-0.2092,-0.0785
63.451,-206.0,-72.0,-0.06836217641830444,0.19668862223625183,1,1,127,0.970,-1.77,-7.13,-106.20,-0.0503,0.0104,-0.1539,0.0237,0.0106,-0.0168,0.0198,-1.4032,-0.4448,-0.2086,-0.0770
63.501,-212.0,-67.0,-0.06366018205881119,0.20236411690711975,1,1,127,0.970,-1.86,-7.13,-106.65,-0.0712,-0.0123,-0.1274,0.0237,0.0106,-0.0169,0.0197,-1.4032,-0.4448,-0.2086,-0.0770
63.550,-217.0,-67.0,-0.06369779258966446,0.207122340798378,1,1,127,0.970,-2.00,-7.11,-107.04,-0.0738,-0.0135,-0.1059,0.0251,0.0062,-0.0133,0.0222,-1.4017,-0.4438,-0.2071,-0.0759
63.601,-217.0,-67.0,-0.06369779258966446,0.207122340798378,1,1,127,0.970,-2.17,-7.10,-107.48,-0.0459,-0.0180,-0.1031,0.0246,0.0100,-0.0169,0.0205,-1.4004,-0.4429,-0.2058,-0.0751
63.650,-227.0,-70.0,-0.06663074344396591,0.21665959060192108,1,1,127,0.970,-2.25,-7.08,-107.90,-0.0254,0.0024,-0.1392,0.0228,0.0076,-0.0142,0.0194,-1.3994,-0.4421,-0.2049,-0.0742
63.701,-233.0,-66.0,-0.06287258118391037,0.22233563661575317,1,1,127,0.970,-2.25,-7.07,-108.36,-0.0065,0.0309,-0.1708,0.0224,0.0071,-0.0138,0.0190,-1.3981,-0.4416,-0.2035,-0.0737
63.751,-237.0,-63.0,-0.06004691869020462,0.22611670196056366,1,1,127,0.970,-2.19,-7.07,-108.80,-0.0058,0.0367,-0.1944,0.0205,0.0095,-0.0156,0.0163,-1.3965,-0.4413,-0.2019,-0.0735
63.801,-239.0,-66.0,-0.06292218714952469,0.22804129123687744,1,1,127,1.000,-2.12,-7.07,-109.36,-0.0120,0.0222,-0.1947,0.0205,0.0095,-0.0158,0.0161,-1.3965,-0.4413,-0.2019,-0.0735
63.851,-245.0,-60.0,-0.05724983289837837,0.23369966447353363,1,1,127,1.000,-2.10,-7.08,-109.99,-0.0112,-0.0133,-0.1689,0.0275,0.0076,-0.0166,0.0232,-1.3914,-0.4415,-0.1968,-0.0736
63.901,-245.0,-60.0,-0.05724983289837837,0.23369966447353363,1,1,127,0.970,-2.19,-7.09,-110.49,-0.0627,-0.0360,-0.1426,0.0316,0.0063,-0.0170,0.0274,-1.3898,-0.4418,-0.1952,-0.0739
63.951,-248.0,-60.0,-0.057273540645837784,0.2365509271621704,1,1,127,0.970,-2.34,-7.09,-110.99,-0.0920,0.0053,-0.1318,0.0337,0.0050,-0.0167,0.0297,-1.3879,-0.4424,-0.1933,-0.0745
64.001,-257.0,-55.0,-0.05256879702210426,0.24506628513336182,1,1,123,0.970,-2.51,-7.07,-111.47,-0.0807,0.0138,-0.1133,0.0337,0.0050,-0.0170,0.0296,-1.3879,-0.4424,-0.1933,-0.0745
64.051,-264.0,-58.0,-0.055492665618658066,0.2517377734184265,1,1,127,0.970,-2.58,-7.04,-111.86,-0.0349,-0.0068,-0.1134,0.0321,0.0061,-0.0176,0.0275,-1.3849,-0.4435,-0.1903,-0.0757
64.101,-268.0,-53.0,-0.050740256905555725,0.25549978017807007,1,1,127,0.950,-2.59,-7.03,-112.33,-0.0044,-0.0145,-0.1303,0.0254,0.0025,-0.0119,0.0225,-1.3843,-0.4438,-0.1897,-0.0759
64.150,-271.0,-47.0,-0.04501756280660629,0.2583078145980835,1,1,127,0.950,-2.53,-7.03,-112.87,0.0128,-0.0078,-0.1770,0.0274,0.0041,-0.0145,0.0237,-1.3836,-0.4443,-0.1890,-0.0764
64.201,-275.0,-47.0,-0.04504550248384476,0.26210498809814453,1,1,127,0.970,-2.47,-7.06,-113.47,-0.0142,0.0347,-0.2339,0.0275,0.0013,-0.0121,0.0248,-1.3817,-0.4453,-0.1871,-0.0774
64.251,-275.0,-47.0,-0.04504550248384476,0.26210498809814453,1,1,127,0.950,-2.47,-7.10,-114.09,-0.0432,0.0191,-0.2215,0.0314,-0.0014,-0.0116,0.0293,-1.3787,-0.4466,-0.1841,-0.0788
64.301,-279.0,-42.0,-0.04027940332889557,0.2658707797527313,1,1,121,0.950,-2.55,-7.15,-114.66,-0.0347,-0.0103,-0.1729,0.0314,-0.0014,-0.0119,0.0291,-1.3787,-0.4466,-0.1841,-0.0788
64.351,-286.0,-39.0,-0.03744487091898918,0.27249595522880554,1,1,111,0.970,-2.69,-7.19,-115.17,-0.0516,-0.0038,-0.1510,0.0385,-0.0014,-0.0151,0.0355,-1.3728,-0.4489,-0.1782,-0.0811
64.400,-294.0,-37.0,-0.035572126507759094,0.28007441759109497,1,1,127,0.970,-2.83,-7.21,-115.64,-0.0699,0.0311,-0.1607,0.0385,-0.0014,-0.0154,0.0353,-1.3728,-0.4489,-0.1782,-0.0811
64.451,-300.0,-39.0,-0.03753332048654556,0.2857769727706909,1,1,127,0.970,-2.91,-7.20,-116.11,-0.0257,0.0334,-0.1552,0.0340,-0.0050,-0.0104,0.0327,-1.3686,-0.4507,-0.1740,-0.0828
64.501,-300.0,-39.0,-0.03753332048654556,0.2857769727706909,1,1,127,0.940,-2.89,-7.20,-116.61,0.0118,-0.0148,-0.1276,0.0310,-0.0032,-0.0111,0.0292,-1.3676,-0.4513,-0.1730,-0.0835
64.551,-302.0,-31.0,-0.02984505705535412,0.2876313328742981,1,1,127,0.940,-2.82,-7.21,-117.17,0.0045,-0.0147,-0.1657,0.0300,-0.0017,-0.0122,0.0275,-1.3672,-0.4519,-0.1726,-0.0840
64.601,-305.0,-29.0,-0.02793438360095024,0.290466845035553,1,1,127,0.940,-2.75,-7.22,-117.80,-0.0402,0.0116,-0.1820,0.0300,-0.0017,-0.0125,0.0273,-1.3672,-0.4519,-0.1726,-0.0840
64.651,-309.0,-25.0,-0.024098683148622513,0.2942427098751068,1,1,127,0.940,-2.75,-7.26,-118.45,-0.0461,-0.0322,-0.1765,0.0293,-0.0089,-0.0061,0.0300,-1.3643,-0.4539,-0.1697,-0.0861
64.701,-313.0,-20.0,-0.019293026998639107,0.2980170249938965,1,1,127,0.950,-2.82,-7.32,-119.07,-0.0513,-0.0477,-0.1569,0.0293,-0.0089,-0.0065,0.0299,-1.3643,-0.4539,-0.1697,-0.0861
64.751,-318.0,-14.0,-0.013517631217837334,0.3027400076389313,1,1,123,0.950,-2.95,-7.35,-119.64,-0.1006,0.0046,-0.1773,0.0327,-0.0137,-0.0043,0.0352,-1.3596,-0.4565,-0.1650,-0.0887
64.801,-318.0,-14.0,-0.013517631217837334,0.3027400076389313,1,1,123,0.940,-3.06,-7.37,-120.16,-0.0446,-0.0155,-0.1367,0.0296,-0.0142,-0.0026,0.0327,-1.3576,-0.4576,-0.1630,-0.0898
64.851,-324.0,-10.0,-0.00966637022793293,0.30841854214668274,1,1,127,0.950,-3.09,-7.38,-120.64,-0.0017,-0.0108,-0.1680,0.0291,-0.0143,-0.0026,0.0323,-1.3559,-0.4587,-0.1613,-0.0908
64.901,-330.0,-11.0,-0.010645270347595215,0.3141059875488281,1,1,127,0.950,-3.05,-7.36,-121.15,-0.0289,0.0342,-0.1871,0.0291,-0.0143,-0.0028,0.0323,-1.3559,-0.4587,-0.1613,-0.0908
64.950,-332.0,-8.0,-0.007745049893856049,0.31599634885787964,1,1,127,0.950,-2.96,-7.35,-121.69,0.0099,0.0421,-0.2120,0.0203,-0.0181,0.0048,0.0267,-1.3538,-0.4597,-0.1592,-0.0919
